,Name,Year,Kilometers_Driven,Mileage,Engine,Power,Seats,New_Price,Price,Location_Ahmedabad,Location_Bangalore,Location_Chennai,Location_Coimbatore,Location_Delhi,Location_Hyderabad,Location_Jaipur,Location_Kochi,Location_Kolkata,Location_Mumbai,Location_Pune,Fuel_Type_CNG,Fuel_Type_Diesel,Fuel_Type_LPG,Fuel_Type_Petrol,Transmission_Automatic,Transmission_Manual,Owner_Type_First,Owner_Type_Fourth & Above,Owner_Type_Second,Owner_Type_Third
1138,BMW 5 Series 2013-2017 530d M Sport,2015,16900,14.69,2993,258.0,5.0,24.13492723492724,44.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
1139,Hyundai Grand i10 1.2 Kappa Magna,2017,8471,18.9,1197,81.86,5.0,6.54,5.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0
1140,Toyota Innova Crysta 2.8 ZX AT,2016,69000,11.36,2755,171.5,7.0,26.56,19.75,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
1141,Renault Duster 110PS Diesel RxZ AMT,2017,30090,19.6,1461,108.45,5.0,15.05,11.44,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
1142,Tata Indica Vista Aura 1.3 Quadrajet,2011,120000,18.0,1248,75.0,5.0,24.13492723492724,1.75,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
1143,Maruti Swift VDI BSIV,2013,23000,17.8,1248,0.0,5.0,24.13492723492724,5.6,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
1144,Mercedes-Benz E-Class 2009-2013 E 200 CGI Avantgarde,2016,35939,12.3,1796,185.0,5.0,24.13492723492724,30.42,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0
1145,Mahindra XUV500 W8 4WD,2013,116694,15.1,2179,140.0,7.0,24.13492723492724,9.57,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
1146,Mahindra Bolero ZLX,2016,40448,15.96,2523,62.1,7.0,11.01,3.5,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0
1147,Maruti Vitara Brezza ZDi,2018,64456,24.3,1248,88.5,5.0,11.0,10.46,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
1148,Fiat Avventura MULTIJET Emotion,2014,52782,20.5,1248,91.72,5.0,24.13492723492724,4.85,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0
1149,Honda Amaze S Petrol,2016,51672,19.5,1199,88.76,5.0,7.55,5.68,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0
1150,Skoda Superb Elegance 1.8 TSI AT,2015,56073,13.7,1798,157.75,5.0,24.13492723492724,13.25,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0
1151,Jaguar XF 3.0 Litre S Premium Luxury,2011,65000,14.74,2993,270.9,5.0,24.13492723492724,16.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
1152,Maruti Wagon R VXI BSIII,2013,79000,18.9,998,67.1,5.0,24.13492723492724,3.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0
1153,Hyundai Santro Xing XL eRLX Euro III,2007,43206,17.0,1086,0.0,5.0,24.13492723492724,0.99,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0
1154,Toyota Corolla Altis VL,2010,70200,14.53,1798,138.1,5.0,24.13492723492724,5.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0
1155,Maruti Swift VXi BSIV,2016,42000,16.1,1197,85.0,5.0,24.13492723492724,4.75,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0
1156,Volkswagen Polo 1.2 MPI Highline,2014,62000,16.47,1198,74.0,5.0,24.13492723492724,5.35,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0
1157,Hyundai Grand i10 1.2 Kappa Asta,2017,20000,18.9,1197,81.86,5.0,7.82,5.98,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0
1158,Maruti SX4 ZDI,2011,80000,21.5,1248,88.8,5.0,24.13492723492724,3.5,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
1159,Hyundai Grand i10 1.2 Kappa Magna,2018,50234,18.9,1197,81.86,5.0,6.32,4.77,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0
1160,Maruti Baleno Delta 1.2,2016,50003,21.4,1197,83.1,5.0,24.13492723492724,5.45,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0
1161,Tata Tigor 1.2 Revotron XTA,2018,1000,20.3,1199,84.0,5.0,24.13492723492724,6.85,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0
1162,Maruti Swift Dzire AMT ZDI,2016,54897,26.59,1248,74.0,5.0,24.13492723492724,7.3,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0
1163,Tata Indica GLS BS IV,2007,108995,15.3,1193,65.3,5.0,24.13492723492724,1.25,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0
1164,Maruti SX4 S Cross DDiS 320 Zeta,2015,73000,22.7,1598,118.0,5.0,24.13492723492724,8.25,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
1165,Maruti Swift VXI BSIII,2008,65000,16.1,1298,88.2,5.0,24.13492723492724,2.71,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0
1166,Hyundai Xcent 1.2 Kappa SX,2016,32000,19.1,1197,82.0,5.0,24.13492723492724,3.6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0
1167,Hyundai i20 1.2 Magna,2010,65000,18.5,1197,80.0,5.0,24.13492723492724,3.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0
1168,Maruti Celerio VXI AT,2016,21600,23.1,998,67.04,5.0,24.13492723492724,4.65,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0
1169,Mercedes-Benz New C-Class C 220 CDI Elegance AT,2010,39000,14.84,2143,170.0,5.0,24.13492723492724,9.5,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0
1170,Maruti Swift Dzire VXi,2011,58075,17.5,1298,85.8,5.0,24.13492723492724,2.95,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0
1171,Volkswagen Vento Petrol Trendline,2011,58000,15.04,1598,103.6,5.0,24.13492723492724,3.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0
1172,Maruti Swift ZDi,2015,58000,25.2,1248,74.0,5.0,24.13492723492724,5.95,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
1173,Toyota Corolla Altis VL,2008,89000,14.53,1798,138.1,5.0,24.13492723492724,4.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0
1174,Honda Civic 2006-2010 1.8 V MT,2008,72000,13.5,1799,130.0,5.0,24.13492723492724,2.5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0
1175,Ford EcoSport 1.5 Ti VCT AT Titanium BE,2017,1800,16.05,1499,110.4,5.0,24.13492723492724,11.37,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0
1176,Fiat Linea Emotion Pack (Diesel),2010,172050,19.0,1248,93.0,5.0,24.13492723492724,2.25,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0
1177,Hyundai i10 Era,2013,46230,19.81,1086,68.05,5.0,24.13492723492724,3.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0
1178,Volvo XC60 D5 Inscription,2014,86925,11.2,2400,215.0,5.0,24.13492723492724,17.18,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0
1179,Hyundai i20 1.2 Asta,2018,5000,18.6,1197,81.83,5.0,24.13492723492724,6.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0
1180,Honda City i DTEC S,2014,66000,26.0,1498,98.6,5.0,24.13492723492724,5.7,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
1181,Toyota Innova 2.5 VX (Diesel) 8 Seater BS IV,2013,119000,12.99,2494,100.0,8.0,24.13492723492724,8.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
1182,Renault KWID RXT,2016,45000,25.17,799,53.3,5.0,24.13492723492724,2.6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0
1183,Maruti A-Star Vxi,2009,66149,19.0,998,66.1,5.0,24.13492723492724,2.45,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0
1184,Mercedes-Benz B Class B180,2014,42070,14.8,1595,120.7,5.0,24.13492723492724,11.57,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0
1185,Maruti Wagon R LXI BS IV,2012,35503,18.9,998,67.1,5.0,24.13492723492724,2.3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0
1186,Maruti Swift VDI BSIV,2016,41460,25.2,1248,74.0,5.0,24.13492723492724,5.9,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0
1187,Hyundai Verna VTVT 1.6 AT SX Option,2015,40600,17.0,1591,121.3,5.0,15.14,7.2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0
1188,Hyundai Verna CRDi 1.6 AT SX Option,2013,87000,22.0,1582,126.2,5.0,15.72,5.9,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
1189,Honda City V MT,2014,30000,16.8,1497,116.3,5.0,24.13492723492724,6.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
1190,Hyundai i10 Magna Optional 1.1L,2010,27089,16.0,1086,66.7,5.0,24.13492723492724,1.95,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0
1191,Toyota Etios GD SP,2016,53702,23.59,1364,67.04,5.0,24.13492723492724,6.55,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
1192,Volvo S60 D4 Momentum,2015,51000,27.03,1969,190.0,5.0,45.67,25.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
1193,Ford Figo Diesel EXI,2012,36542,20.0,1399,68.05,5.0,24.13492723492724,2.65,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0
1194,Mercedes-Benz E-Class 2015-2017 E350 CDI Avantgrade,2017,15000,13.0,2987,265.0,5.0,24.13492723492724,69.5,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0
1195,BMW 3 Series 320d Luxury Line,2012,65000,22.69,1995,190.0,5.0,54.7,14.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
1196,Maruti Alto 800 VXI,2014,32000,22.74,796,47.3,5.0,24.13492723492724,2.1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0
1197,Toyota Innova Crysta 2.4 VX MT,2017,24393,13.68,2393,147.8,7.0,22.87,20.4,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
1198,Volkswagen Polo 1.0 MPI Trendline,2019,1000,18.78,999,75.0,5.0,6.74,5.68,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0
1199,Nissan Terrano XL,2014,28238,13.24,1598,102.5,5.0,24.13492723492724,5.55,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0
1200,Mitsubishi Pajero Sport 4X4,2013,59000,13.5,2477,175.56,7.0,33.09,12.75,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0
1201,Honda Civic 2010-2013 1.8 S MT,2012,92000,14.8,1799,130.2,5.0,24.13492723492724,3.35,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0
1202,Maruti Alto 800 LXI,2013,56840,22.74,796,47.3,5.0,24.13492723492724,1.55,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0
1203,Volkswagen Vento Diesel Highline,2013,62746,20.54,1598,103.6,5.0,24.13492723492724,5.9,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
1204,Land Rover Freelander 2 HSE,2012,96000,12.35,2179,187.74,5.0,24.13492723492724,18.98,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
1205,Honda CR-V 2.0L 2WD MT,2014,24000,13.7,1997,153.86,5.0,24.13492723492724,11.51,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0
1206,Maruti Ertiga VDI,2016,54000,20.77,1248,88.76,7.0,24.13492723492724,7.75,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0
1207,Toyota Innova 2.5 GX (Diesel) 7 Seater,2016,90000,12.99,2494,100.6,7.0,24.13492723492724,13.9,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
1208,Tata Manza Aura Safire,2010,40000,15.0,1368,90.0,5.0,24.13492723492724,1.35,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0
1209,Audi Q7 35 TDI Quattro Premium Plus,2015,65938,12.07,2967,241.4,7.0,24.13492723492724,38.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0
1210,Hyundai Verna 1.6 SX VTVT (O) AT,2017,16100,17.1,1591,121.4,5.0,24.13492723492724,11.6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0
1211,Volkswagen Vento 1.5 Highline Plus AT 16 Alloy,2017,3600,21.5,1498,108.5,5.0,24.13492723492724,12.25,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
1212,Honda City 1.5 S MT,2011,52000,17.0,1497,118.0,5.0,24.13492723492724,3.8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0
1213,Ford Figo Diesel Titanium,2014,54000,20.0,1399,68.05,5.0,24.13492723492724,3.25,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0
1214,Honda Jazz 1.2 VX i VTEC,2016,15399,18.7,1199,88.7,5.0,24.13492723492724,6.4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0
1215,Volkswagen Polo Petrol Highline 1.2L,2012,75000,16.47,1198,73.9,5.0,24.13492723492724,3.95,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
1216,Honda City i-VTEC S,2010,76752,17.4,1497,117.3,5.0,24.13492723492724,3.57,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0
1217,Honda City ZX GXi,2005,56000,17.7,1497,78.0,5.0,24.13492723492724,1.25,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0
1218,Maruti Wagon R LXI CNG,2015,70000,26.2,998,58.2,5.0,24.13492723492724,3.65,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0
1219,Honda CR-V 2.4L 4WD AT AVN,2013,46125,12.0,2354,187.4,5.0,24.13492723492724,12.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0
1220,BMW 5 Series 2013-2017 520d Luxury Line,2014,35000,18.12,1995,190.0,5.0,24.13492723492724,23.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
1221,Ambassador Classic Nova Diesel,2003,80000,12.8,1489,35.5,5.0,24.13492723492724,1.35,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
1222,Mahindra Scorpio VLX 2.2 mHawk BSIII,2012,62729,12.05,2179,120.0,8.0,24.13492723492724,6.32,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
1223,Volkswagen Vento Diesel Comfortline,2012,34000,20.54,1598,103.6,5.0,24.13492723492724,3.4,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0
1224,Maruti Zen VX,1999,70000,17.3,993,60.0,5.0,24.13492723492724,0.77,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0
1225,Maruti 800 DX BSII,2009,32000,16.1,796,37.0,4.0,24.13492723492724,0.9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0
1226,Toyota Corolla Altis 1.8 VL CVT,2017,21000,14.28,1798,138.03,5.0,23.25,18.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0
1227,BMW 3 Series 328i Sport Line,2013,49000,14.59,1997,245.0,5.0,24.13492723492724,19.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0
1228,Ford Ikon 1.3 Flair,2007,40000,13.8,1299,70.0,5.0,24.13492723492724,1.1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
1229,Chevrolet Beat LT,2012,78000,18.6,1199,79.4,5.0,24.13492723492724,2.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0
1230,Toyota Corolla Altis 1.4 DG,2012,52000,21.43,1364,86.79,5.0,19.27,6.5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
1231,Mahindra XUV500 W4,2014,65213,16.0,2179,140.0,7.0,24.13492723492724,9.45,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
1232,Hyundai Xcent 1.1 CRDi Base,2016,170000,24.4,1120,71.0,5.0,24.13492723492724,4.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0
1233,Mercedes-Benz E-Class 2015-2017 E250 CDI Avantgarde,2017,36884,13.0,2143,204.0,5.0,24.13492723492724,32.25,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0
1234,Hyundai i10 Sportz,2009,62500,20.36,1197,78.9,5.0,24.13492723492724,2.1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0
1235,Toyota Corolla Altis VL AT,2015,68000,14.28,1798,138.03,5.0,24.13492723492724,9.75,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0
1236,Toyota Corolla 1.8 J,2014,40748,14.53,1798,138.0,5.0,24.13492723492724,6.3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0
1237,Audi Q3 2.0 TDI Quattro,2013,60000,17.32,1968,184.0,5.0,24.13492723492724,21.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
1238,Hyundai i20 Magna Optional 1.4 CRDi,2014,12400,21.9,1396,88.8,5.0,24.13492723492724,4.65,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0
1239,Mercedes-Benz New C-Class C 220d Avantgarde Edition C,2013,87000,19.27,2143,167.62,5.0,24.13492723492724,17.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0
1240,Maruti Ritz VDi,2013,20248,21.1,1248,73.9,5.0,24.13492723492724,4.35,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0
1241,Hyundai Creta 1.6 SX Plus Diesel,2017,52383,19.67,1582,126.2,5.0,24.13492723492724,14.82,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
1242,Jaguar XE 2.0L Diesel Prestige,2018,1000,13.6,1999,177.0,5.0,52.77,40.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
1243,Mahindra Xylo D4,2016,85000,14.95,2489,93.7,7.0,11.67,6.15,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
1244,Toyota Innova 2.5 G (Diesel) 7 Seater,2014,47000,12.99,2494,100.6,7.0,24.13492723492724,11.25,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
1245,Toyota Camry 2.5 Hybrid,2018,17585,19.16,2494,157.7,5.0,24.13492723492724,32.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0
1246,Audi Q5 3.0 TDI Quattro,2018,32496,13.22,2967,241.4,5.0,24.13492723492724,45.62,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
1247,Maruti Swift VDI,2017,34613,28.4,1248,74.0,5.0,7.92,6.24,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0
1248,Maruti Ertiga VDI Limited Edition,2015,153000,20.77,1248,88.76,7.0,24.13492723492724,4.8,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
1249,Maruti Swift VXi BSIV,2014,54000,16.1,1197,85.0,5.0,24.13492723492724,4.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
1250,Hyundai i10 Sportz,2015,16900,20.36,1197,78.9,5.0,24.13492723492724,3.87,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0
1251,Hyundai i10 Sportz,2013,62334,20.36,1197,78.9,5.0,24.13492723492724,2.75,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0
1252,Maruti Baleno Sigma 1.2,2018,23714,21.4,1197,83.1,5.0,24.13492723492724,6.57,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0
1253,Hyundai Accent Executive,2010,52325,16.36,1495,93.7,5.0,24.13492723492724,2.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0
1254,Honda Brio S MT,2012,50000,19.4,1198,86.8,5.0,24.13492723492724,3.65,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0
1255,Maruti Swift ZDi,2016,55746,22.9,1248,74.0,5.0,24.13492723492724,6.95,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
1256,Hyundai Xcent 1.2 VTVT S,2014,54000,20.14,1197,81.86,5.0,7.85,5.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0
1257,Mahindra XUV500 W8 2WD,2013,43000,16.0,2179,140.0,7.0,24.13492723492724,7.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0
1258,Mercedes-Benz E-Class E250 CDI Avantgrade,2014,40000,13.0,2143,201.1,5.0,24.13492723492724,24.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
1259,Land Rover Freelander 2 TD4 S,2010,125000,0.0,2179,115.0,5.0,24.13492723492724,11.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
1260,Mercedes-Benz New C-Class C 220 CDI Avantgarde,2016,51944,19.27,2143,170.0,5.0,24.13492723492724,32.5,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
1261,Hyundai i20 Asta 1.4 CRDi,2015,46950,21.27,1396,88.76,5.0,24.13492723492724,6.45,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0
1262,Skoda Octavia Elegance 2.0 TDI AT,2015,23000,19.3,1968,141.0,5.0,24.13492723492724,15.75,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0
1263,Honda City 1.5 S MT,2014,54546,17.0,1497,118.0,5.0,24.13492723492724,5.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0
1264,Toyota Fortuner 4x2 AT,2015,51535,12.55,2982,168.5,7.0,24.13492723492724,19.03,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0
1265,Audi Q3 2.0 TDI Quattro,2013,45000,17.32,1968,184.0,5.0,24.13492723492724,15.25,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0
1266,Maruti Alto K10 2010-2014 VXI,2012,46004,20.92,998,67.1,5.0,24.13492723492724,2.4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0
1267,Tata Indigo eCS LX BSIV,2011,124000,23.03,1396,69.0,5.0,24.13492723492724,2.3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
1268,Audi A4 2.0 TDI 177 Bhp Premium Plus,2014,77395,17.11,1968,174.33,5.0,24.13492723492724,14.35,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0
1269,Maruti Alto 800 2016-2019 CNG LXI,2018,10600,33.44,796,40.3,4.0,24.13492723492724,3.5,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0
1270,Honda City i-VTEC CVT VX,2018,22974,18.0,1497,117.3,5.0,15.55,11.97,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0
1271,Hyundai Santro GLS I - Euro II,2009,89000,0.0,999,0.0,5.0,24.13492723492724,1.6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0
1272,Toyota Fortuner 2.8 2WD MT,2015,65012,14.24,2755,174.5,7.0,32.45,18.9,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
1273,Hyundai Grand i10 Sportz,2017,17125,18.9,1197,82.0,5.0,24.13492723492724,5.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0
1274,Maruti Eeco 7 Seater Standard,2015,90413,15.1,1196,73.0,7.0,4.83,2.95,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0
1275,Volkswagen Polo Petrol Highline 1.2L,2013,37000,16.47,1198,73.9,5.0,24.13492723492724,5.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0
1276,Maruti Wagon R LXI Minor,2006,65000,18.9,1061,67.0,5.0,24.13492723492724,1.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0
1277,Honda City 1.5 V MT,2011,66000,17.0,1497,118.0,5.0,24.13492723492724,4.9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0
1278,Honda Civic 2010-2013 1.8 S MT,2010,86000,14.8,1799,130.2,5.0,24.13492723492724,2.9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0
1279,Honda City 1.5 EXI,2005,98437,13.0,1493,100.0,5.0,24.13492723492724,1.15,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0
1280,Hyundai i20 1.2 Magna,2010,18000,18.5,1197,80.0,5.0,24.13492723492724,2.3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0
